Bin size: 100 100 100
Number of bins: 5
Number of items per bin: 50
Total volume of items: 4606145
Items:
30 35 19
20 51 5
30 35 20
10 36 35
29 21 32
12 45 36
36 28 38
37 24 28
37 18 41
27 39 5
36 29 25
20 1 42
26 45 18
42 33 22
18 9 45
33 24 36
6 63 45
10 51 31
10 51 31
30 26 39
20 22 42
33 9 31
36 21 41
24 2 28
19 49 14
4 24 47
9 34 30
1 18 63
42 11 22
32 28 30
36 28 26
20 51 18
33 24 36
22 30 42
32 19 45
7 23 100
33 28 24
7 28 36
41 38 18
22 37 37
35 37 20
42 4 23
31 20 38
14 35 28
41 49 12
16 35 22
26 34 33
11 36 32
30 24 39
27 49 1
19 34 30
37 18 22
29 19 45
25 54 12
39 35 22
30 9 40
34 9 37
18 37 43
25 34 10
32 17 31
25 34 4
32 31 6
36 29 24
3 33 33
35 7 37
32 13 23
19 52 28
20 19 42
49 49 14
33 11 31
42 36 20
12 41 30
34 16 32
40 2 26
29 48 14
33 6 32
30 26 40
25 32 38
48 17 16
21 36 32
30 48 14
25 45 18
27 10 48
7 77 14
32 5 35
7 24 36
5 18 37
36 28 17
40 24 6
30 34 30
29 51 21
7 40 66
51 49 11
25 20 38
24 27 41
17 49 11
11 48 10
42 18 33
40 32 24
1 42 30
22 42 30
25 22 67
31 29 24
19 29 39
18 27 41
33 14 36
27 10 46
29 41 30
27 39 34
30 18 37
55 12 40
34 9 37
18 18 45
30 24 40
36 12 38
27 24 28
35 30 23
27 39 9
42 12 31
20 51 35
5 55 100
46 13 28
32 22 31
45 19 28
30 27 39
38 18 37
5 45 100
13 32 38
5 27 41
36 29 14
36 28 29
17 36 32
34 24 32
30 24 46
32 23 30
5 38 29
14 20 38
32 38 23
42 27 27
19 44 15
27 49 10
36 24 40
16 37 43
36 37 21
36 46 11
30 50 9
18 36 45
40 24 26
36 4 29
27 49 14
36 29 13
25 35 39
30 26 40
27 49 18
11 48 60
27 39 31
11 21 41
27 49 6
14 40 23
30 6 22
41 37 17
30 20 40
36 37 12
30 33 33
20 2 58
51 18 18
18 37 43
36 4 62
36 22 15
36 6 38
36 22 36
7 37 66
34 28 32
7 77 20
20 28 58
28 40 23
39 7 36
2 42 42
1 34 30
40 7 26
30 50 18
22 24 46
35 30 14
30 14 40
12 48 55
25 54 5
8 24 47
36 1 38
33 28 12
40 10 42
29 30 32
36 34 29
33 8 32
22 37 20
12 24 54
25 34 36
4 24 40
20 19 79
18 33 28
55 64 4
55 35 2
5 34 63
36 9 41
80 6 67
32 31 29
1 33 33
41 1 30
41 11 47
27 39 15
36 8 37
59 48 1
5 36 32
30 50 3
18 18 37
22 12 42
32 32 29
21 18 37
25 20 50
24 29 24
36 25 38
19 44 30
30 50 14
27 33 28
70 48 2
19 18 37
20 39 42
12 24 46
30 50 15
33 34 33
10 39 31
47 48 14
64 34 9
30 1 40
30 5 40
33 31 31
40 32 18
36 37 20
36 28 26
34 7 32
34 22 32
8 63 45
34 33 4
13 46 32
36 37 8
33 3 32
40 19 26
30 46 22
55 12 27
6 38 36
24 46 28
