Bin size: 100 100 100
Number of bins: 5
Number of items per bin: 50
Total volume of items: 4603969
Items:
47 21 26
16 25 48
22 31 12
26 41 9
31 28 40
22 45 22
7 7 100
32 10 60
28 9 36
7 32 100
18 11 40
37 14 53
47 13 48
31 18 46
38 24 3
51 25 8
33 33 16
39 43 18
5 40 41
34 21 33
42 14 41
21 43 21
1 39 27
45 34 1
34 14 33
45 3 83
51 25 23
7 16 73
47 35 12
10 34 40
29 1 33
38 39 24
46 26 25
21 43 25
47 21 31
31 27 31
7 29 34
29 37 15
35 25 32
33 33 24
27 40 22
45 18 3
28 34 36
49 43 16
55 31 11
31 1 32
27 46 25
7 68 50
21 39 24
31 37 24
51 68 2
39 34 8
42 30 24
4 37 40
28 43 12
27 41 14
30 21 34
4 39 33
26 33 40
31 20 32
45 18 28
38 20 29
11 41 49
22 21 34
26 20 40
34 39 27
21 29 44
51 7 74
29 29 33
19 34 32
29 9 33
45 18 14
5 46 30
25 38 27
49 17 40
20 41 3
11 29 40
29 19 60
20 41 20
29 39 24
24 40 4
36 29 25
42 4 41
49 3 40
7 68 50
45 34 17
9 30 24
5 77 60
55 32 14
51 1 12
45 28 16
26 12 40
11 27 31
42 13 60
20 41 20
20 34 37
22 54 26
22 33 34
10 43 18
10 29 44
33 2 38
26 21 40
21 46 30
45 18 33
39 10 60
22 31 44
45 34 4
47 13 43
45 34 16
38 39 11
28 34 31
29 3 35
5 18 47
16 33 40
37 24 20
1 44 40
6 16 40
18 13 45
8 16 40
39 29 8
42 2 60
32 29 34
31 18 47
26 41 2
35 29 26
38 39 22
5 27 31
26 2 40
33 41 6
26 12 40
53 16 40
24 43 18
50 29 16
51 75 2
29 12 35
29 29 40
17 44 40
37 24 20
49 9 40
45 8 90
18 39 33
24 21 37
51 29 20
13 35 40
39 29 2
53 15 35
27 16 30
11 37 40
30 38 12
25 38 19
1 39 40
53 15 20
31 24 32
47 17 29
17 40 35
16 39 27
31 3 39
23 37 3
55 29 11
27 9 37
93 4 68
18 46 15
27 32 37
34 35 7
42 1 41
55 28 14
28 6 31
25 34 37
25 37 28
29 37 25
26 35 11
48 15 27
93 4 32
24 40 9
37 19 34
18 18 46
15 29 40
21 43 2
37 40 23
28 40 13
51 27 24
18 45 40
47 27 26
7 93 27
27 30 30
36 28 30
30 17 34
40 15 19
22 41 20
20 41 24
18 33 45
35 25 16
37 40 18
21 35 43
33 27 34
42 3 60
40 15 54
22 45 31
31 13 40
20 34 32
45 15 27
7 14 73
5 37 39
5 39 40
26 46 25
23 22 37
44 9 40
27 19 60
38 24 37
33 12 38
7 63 73
27 40 28
45 43 16
13 28 44
29 22 37
51 25 21
46 1 25
33 41 3
21 29 60
55 38 14
31 37 15
46 29 20
38 19 29
17 37 39
18 39 24
23 37 36
46 8 35
26 35 32
18 24 40
51 18 24
55 22 23
11 39 46
26 13 40
49 1 40
24 19 37
45 16 17
25 43 18
31 3 40
36 29 15
26 39 24
16 14 53
46 21 25
20 37 28
33 27 4
45 18 5
36 28 14
45 34 9
3 22 37
17 18 47
31 40 11
