Bin size: 100 100 100
Number of items: 100
Total volume of items: 931351
Items:
22 27 8
27 4 25
27 15 21
2 27 26
27 23 24
22 23 28
25 27 7
19 29 30
27 19 21
27 23 25
5 19 50
33 45 12
27 24 25
27 19 25
39 19 16
27 9 75
27 23 26
27 10 25
27 8 25
20 12 29
22 39 21
22 22 30
27 34 16
1 34 30
33 21 23
27 27 11
11 19 32
5 19 40
7 19 40
28 34 14
39 14 14
27 64 2
3 19 34
23 19 32
22 27 25
28 24 17
1 66 50
27 26 25
23 31 3
27 27 17
22 16 28
18 24 31
33 21 9
23 43 1
39 14 2
27 1 25
27 6 25
15 24 31
4 27 29
14 21 29
32 19 22
27 24 25
39 14 26
27 2 25
39 47 7
8 33 31
27 15 25
25 27 22
36 33 6
23 31 25
39 33 5
27 9 28
23 12 40
25 13 26
28 19 17
27 34 9
3 33 37
25 1 26
28 6 31
27 17 25
18 34 14
19 5 30
39 47 1
20 22 29
33 21 2
4 34 30
28 20 33
33 21 12
22 12 30
4 19 34
28 23 10
27 17 35
21 34 26
32 19 12
29 7 29
34 19 8
19 21 29
15 34 29
27 64 10
27 4 100
28 27 5
27 19 35
26 27 26
33 24 7
27 2 25
51 4 50
25 20 26
9 34 29
33 21 13
27 28 18
