Bin size: 100 100 100
Number of items: 100
Total volume of items: 898007
Items:
25 11 30
24 25 28
11 32 30
36 36 14
7 33 22
29 16 6
23 24 23
15 28 28
26 26 14
32 16 21
27 9 26
36 4 28
6 29 28
6 29 28
23 24 27
20 10 35
34 33 14
13 36 35
27 26 22
30 18 17
8 34 28
32 37 6
9 11 45
10 33 26
28 6 28
38 11 3
26 17 35
16 32 25
17 13 39
32 18 19
2 49 39
9 10 35
1 11 45
8 19 33
27 7 22
48 24 15
35 9 26
32 16 16
13 28 28
20 32 25
15 16 21
17 29 30
23 19 24
41 24 11
25 6 26
15 16 42
36 2 14
6 16 37
27 20 26
30 29 2
27 20 26
25 27 26
7 11 45
6 29 32
18 24 39
2 19 30
13 24 39
26 4 35
32 19 3
2 49 26
17 7 39
13 25 39
6 18 36
15 16 42
40 16 21
25 21 30
36 6 25
35 7 26
23 24 17
16 19 33
30 19 30
17 29 9
5 16 42
32 18 14
23 14 24
16 24 15
9 11 45
35 10 35
26 16 35
13 29 30
38 11 42
64 11 20
64 8 35
32 12 39
2 33 36
17 16 37
32 19 6
29 16 35
25 23 4
25 13 35
23 24 22
36 12 40
36 18 4
38 8 35
6 19 35
24 4 28
13 33 24
9 16 58
64 3 35
17 29 30
