Bin size: 100 100 100
Number of items: 100
Total volume of items: 924193
Items:
29 22 14
32 16 27
25 26 22
20 26 9
25 26 20
49 46 6
10 26 52
12 27 27
25 31 15
25 26 5
49 6 9
27 26 10
28 26 24
26 17 28
26 15 28
25 25 23
28 2 27
22 26 27
26 16 32
20 26 27
25 5 36
6 46 33
25 21 9
2 26 29
14 26 39
2 26 27
25 25 13
25 11 37
32 1 27
29 26 17
26 7 31
27 26 2
9 46 19
19 29 33
20 26 4
24 22 33
26 8 14
5 22 43
29 22 20
25 21 22
25 31 22
4 26 27
49 22 15
19 10 33
25 25 2
34 19 27
29 26 2
47 26 3
26 9 28
4 32 15
2 26 27
26 14 31
20 33 19
25 10 36
29 22 6
43 7 33
26 50 14
49 6 43
26 7 31
23 26 27
6 29 27
27 22 27
25 26 18
20 26 32
25 26 17
40 13 19
25 7 37
27 26 9
26 30 16
25 54 5
49 6 21
24 17 33
5 22 27
26 30 15
41 7 27
25 25 17
26 17 28
14 26 13
20 33 19
6 26 27
29 22 3
25 15 22
2 26 52
2 26 27
20 26 21
28 26 19
25 25 14
41 12 27
25 13 36
9 39 27
25 21 18
15 22 43
27 26 22
25 13 22
25 26 13
41 16 27
16 27 27
25 25 18
49 26 4
26 16 27
