Bin size: 100 100 100
Number of items: 100
Total volume of items: 933250
Items:
43 33 10
38 4 29
29 26 22
4 29 35
27 24 22
2 30 42
1 43 29
9 18 29
2 32 22
6 32 22
43 2 40
23 30 26
7 36 38
29 18 29
38 36 2
27 20 27
27 31 18
5 32 22
28 18 23
8 11 40
51 6 50
19 9 37
35 11 40
36 32 2
5 36 40
51 2 50
16 32 35
8 30 26
27 14 35
29 10 28
46 10 11
21 17 37
17 21 36
29 7 28
17 24 22
8 49 43
22 47 10
30 29 9
17 22 36
28 18 14
31 30 14
49 8 22
16 29 26
3 38 37
49 2 37
15 14 35
3 32 22
5 24 22
19 28 31
22 35 6
27 31 17
9 21 29
22 23 34
31 30 18
9 43 29
27 7 37
49 6 22
49 30 8
3 43 29
6 30 38
31 30 2
34 35 15
6 29 35
19 1 37
29 21 22
2 29 35
49 3 37
46 10 39
49 30 12
28 27 17
31 30 4
34 7 21
34 8 36
20 32 7
43 16 10
12 30 38
21 2 37
28 27 13
22 20 37
9 32 22
30 28 21
14 29 26
29 22 28
4 28 21
5 10 50
31 21 28
24 32 22
16 30 24
22 12 40
29 8 28
9 43 35
19 28 6
23 21 29
21 26 28
13 32 37
6 21 29
20 32 28
27 31 2
22 12 34
31 15 28
