Bin size: 100 100 100
Number of bins: 5
Number of items per bin: 50
Total volume of items: 4475437
Items:
43 30 5
32 35 20
49 30 26
36 68 9
16 38 41
18 48 23
43 24 20
32 36 5
27 32 44
30 20 37
16 29 36
37 22 28
30 34 11
15 44 39
37 33 5
37 41 11
1 34 37
14 22 37
37 30 19
49 30 5
46 26 2
33 37 19
34 19 39
31 30 40
30 80 6
36 43 21
36 16 32
56 27 14
36 32 2
19 19 39
36 2 32
64 12 27
33 5 27
36 26 22
45 18 27
32 32 34
37 22 40
21 20 55
13 45 22
64 9 27
47 12 41
64 13 27
31 35 19
15 34 35
12 49 53
16 49 16
37 41 11
36 39 22
4 34 29
45 48 14
30 20 13
37 1 19
21 26 37
16 6 100
17 26 63
35 34 23
8 78 23
16 54 2
15 23 39
35 22 37
18 48 34
15 27 45
36 15 28
32 4 34
36 3 32
36 13 23
28 34 12
30 35 36
30 35 35
12 39 27
23 34 35
26 26 35
37 43 19
41 11 15
27 12 45
1 56 16
12 51 42
29 38 1
51 22 31
43 29 4
33 8 39
30 35 23
31 27 26
39 6 48
35 78 12
18 48 5
36 37 22
39 28 6
41 44 15
16 14 59
18 48 5
36 32 3
24 23 38
32 35 16
46 26 1
24 35 30
30 45 17
35 21 37
16 27 41
1 34 35
31 27 19
21 35 18
27 32 1
12 22 32
16 49 35
18 48 28
53 45 12
28 34 35
12 49 47
29 38 27
32 23 39
10 30 55
18 48 2
12 29 31
1 56 16
32 2 39
64 20 22
21 55 3
12 30 40
34 34 9
36 21 32
57 22 16
29 34 16
41 74 12
30 31 35
6 29 41
1 34 27
39 7 35
39 42 13
37 29 8
14 29 31
9 35 38
8 28 41
19 23 38
29 38 16
2 22 37
36 22 27
36 35 25
36 26 32
36 32 21
28 34 10
16 30 66
18 32 38
9 19 39
8 66 39
53 21 12
54 22 32
9 29 36
12 51 27
53 12 12
29 38 15
7 26 37
36 6 38
36 17 25
23 32 34
23 55 15
43 2 20
32 35 20
36 32 11
12 28 35
24 29 36
36 37 16
43 29 20
24 32 38
36 32 23
20 26 35
30 2 35
36 18 37
43 74 12
37 29 33
36 29 31
36 6 22
33 2 39
1 32 38
27 22 45
59 30 11
64 65 4
49 30 24
37 74 5
18 48 16
16 29 41
40 35 9
12 24 41
4 45 22
38 34 29
6 45 22
30 12 35
13 32 34
46 26 18
37 30 34
29 34 23
33 37 20
36 23 27
8 2 65
12 48 14
36 39 22
43 7 45
18 48 5
35 38 22
35 34 14
8 36 65
47 7 39
35 17 37
41 34 27
39 48 4
24 35 34
40 35 17
37 11 34
16 54 6
2 29 31
36 9 59
21 35 8
31 35 19
37 33 31
34 34 28
21 35 29
12 51 31
42 34 7
30 34 31
64 29 6
47 10 41
10 27 45
64 7 73
36 16 59
22 22 32
5 78 66
36 32 22
36 34 22
39 1 35
36 34 15
46 26 7
35 24 41
30 20 50
8 27 59
64 9 48
30 11 42
29 13 39
2 29 36
21 26 63
32 6 39
5 45 22
64 9 27
8 40 65
36 32 14
16 5 51
13 29 36
16 26 59
36 3 100
27 28 35
36 30 28
