Bin size: 100 100 100
Number of items: 100
Total volume of items: 921213
Items:
20 5 65
23 24 27
12 16 37
12 27 37
28 22 7
5 24 13
6 24 27
29 18 20
32 17 8
34 3 25
32 21 13
11 19 34
21 29 26
30 26 22
7 26 42
34 5 65
37 2 13
34 26 14
34 28 14
21 29 5
12 33 32
10 22 53
34 73 7
38 26 5
25 19 32
12 48 3
23 19 34
13 29 36
13 13 36
12 25 31
34 18 27
40 22 10
12 23 31
10 22 43
34 19 25
28 22 13
18 22 19
28 22 20
28 22 19
51 9 13
34 18 14
12 33 27
9 37 40
32 25 18
34 2 27
16 45 13
34 19 5
2 31 20
37 19 13
34 18 1
42 22 19
34 10 52
14 29 42
51 7 13
6 26 37
2 24 13
37 35 13
16 24 13
12 33 34
12 19 54
3 45 13
34 5 65
32 17 28
11 18 42
9 33 47
10 29 31
4 31 20
30 26 9
2 26 31
35 31 16
34 54 5
9 40 47
32 22 25
9 19 32
41 24 13
2 22 25
12 67 9
37 15 13
28 22 23
12 23 37
34 18 27
88 5 28
24 24 13
32 26 6
29 13 20
7 31 36
5 24 27
3 31 36
14 22 33
26 22 25
28 22 3
31 29 11
12 48 20
32 24 13
9 36 40
51 10 13
12 1 37
26 22 8
50 22 10
32 25 18
