Bin size: 100 100 100
Number of items: 100
Total volume of items: 921462
Items:
30 23 6
11 36 15
25 24 1
11 12 46
12 24 39
21 27 21
25 21 25
30 26 7
21 17 38
30 25 19
30 26 10
25 24 13
30 12 42
38 24 9
11 36 31
7 22 23
16 26 24
13 29 25
8 44 25
9 25 23
25 24 7
11 3 40
9 48 23
26 25 25
38 24 3
33 23 23
11 37 41
2 17 52
14 26 24
15 24 27
25 24 13
25 24 10
30 33 5
38 24 19
19 28 23
21 24 25
24 25 23
33 9 25
11 48 4
10 17 52
25 24 12
30 33 4
26 17 34
2 28 23
30 45 10
17 17 52
10 24 29
17 28 23
25 24 20
37 17 18
21 20 39
30 14 16
30 14 35
17 28 23
9 28 23
33 6 25
47 12 23
11 25 44
11 28 23
1 76 77
21 1 25
21 44 14
21 20 3
21 28 25
30 10 33
14 24 26
11 31 40
14 28 23
13 32 25
25 8 25
11 24 57
6 17 52
30 14 1
23 21 25
27 23 27
25 15 25
11 15 50
6 42 52
4 25 25
30 8 52
30 26 3
11 48 10
12 36 23
23 11 25
3 23 27
12 32 25
11 24 39
24 24 29
35 14 23
11 27 44
11 14 40
28 22 23
1 76 77
21 23 25
21 12 52
11 17 34
30 51 8
15 24 30
24 24 26
7 24 39
