Bin size: 100 100 100
Number of bins: 5
Number of items per bin: 50
Total volume of items: 4587233
Items:
22 47 13
12 44 36
23 60 21
35 32 25
39 19 28
31 17 31
10 44 35
55 7 68
16 39 29
31 43 21
29 29 42
26 34 40
25 5 38
25 37 7
26 36 32
26 29 4
32 35 1
25 37 35
25 44 14
32 29 34
6 16 37
23 17 45
28 24 42
30 9 37
11 32 28
29 35 33
32 8 34
41 10 62
13 22 37
26 1 45
26 23 45
19 40 44
26 29 50
45 14 50
19 40 23
23 29 45
30 10 62
16 23 46
35 18 29
20 44 30
60 10 21
26 27 45
56 21 11
40 34 21
21 11 42
16 29 42
15 54 12
1 23 35
31 26 31
22 37 35
44 26 19
45 7 35
45 21 37
21 30 46
26 18 45
26 25 43
29 36 10
28 23 42
34 16 37
22 41 28
56 23 17
32 4 36
10 32 34
10 23 46
32 12 39
10 23 35
19 47 25
24 32 34
37 4 28
24 36 32
30 2 35
8 39 32
21 19 46
25 43 14
5 69 21
36 37 25
30 16 35
35 38 29
35 19 52
44 38 19
19 21 34
47 17 23
31 4 36
50 32 1
23 8 64
29 29 42
6 54 54
26 35 42
30 30 37
44 22 32
32 37 28
24 49 19
12 36 32
31 33 18
31 34 32
2 7 68
81 7 32
39 25 28
81 93 3
25 23 35
36 2 32
32 28 11
26 4 38
26 34 9
38 31 28
4 31 28
56 6 66
32 40 9
15 42 35
21 47 28
24 7 68
21 49 5
15 39 37
25 38 38
5 32 25
23 12 43
32 8 34
37 36 24
32 53 7
74 21 21
32 22 37
19 40 45
24 6 34
31 6 32
44 16 6
12 17 52
29 4 37
41 54 12
40 25 21
26 36 12
26 49 19
5 37 28
32 13 48
26 9 47
56 17 11
23 26 43
2 40 29
44 14 50
26 34 29
9 17 55
36 10 25
44 16 50
45 14 11
44 16 25
21 49 18
36 26 32
5 41 28
39 21 38
31 11 45
39 28 17
30 12 31
47 17 32
26 25 22
19 14 44
29 12 47
35 2 29
32 28 28
13 40 29
32 30 31
39 28 28
74 14 18
44 14 32
24 39 34
19 6 44
31 5 36
29 9 37
8 36 32
17 21 49
23 32 45
50 22 17
42 14 28
20 59 21
56 21 6
35 21 29
30 19 35
32 35 35
74 10 26
21 19 52
6 40 29
2 47 28
9 46 19
18 34 40
44 16 53
22 32 34
32 30 33
45 53 10
10 32 25
34 16 37
15 18 45
5 22 37
44 34 10
5 41 28
12 30 31
32 5 36
23 30 36
39 21 11
36 44 14
26 25 15
23 24 45
45 49 15
19 60 11
42 7 28
9 69 21
31 42 9
44 10 36
29 35 3
21 36 42
39 44 20
26 1 42
15 44 55
7 44 20
29 12 28
26 38 9
44 17 52
15 49 43
23 36 39
36 11 32
12 30 33
36 17 35
22 47 24
5 39 29
23 22 43
29 11 37
30 18 45
20 44 39
26 10 42
39 32 28
37 21 34
19 60 11
44 23 32
30 5 35
25 10 42
22 10 35
26 6 45
39 8 28
12 41 28
29 35 11
18 36 44
23 32 33
7 36 24
13 40 32
45 7 45
29 14 61
3 10 62
30 23 46
23 38 36
20 23 35
10 49 19
6 28 45
29 36 27
