Bin size: 100 100 100
Number of bins: 5
Number of items per bin: 50
Total volume of items: 4615077
Items:
7 31 48
35 30 29
35 22 28
3 100 100
7 42 30
26 17 48
54 42 13
43 28 28
18 24 44
28 26 49
14 35 38
29 16 42
36 35 11
25 40 15
43 28 1
33 44 4
28 35 37
36 12 35
33 36 5
16 21 48
2 46 38
41 11 38
43 30 13
3 37 36
22 65 15
28 24 44
24 28 38
27 35 38
35 8 29
36 11 38
25 10 41
34 35 21
37 38 22
31 31 8
13 54 39
30 34 36
35 14 28
38 5 36
33 15 32
35 5 70
31 23 48
19 35 33
33 12 35
34 28 37
28 4 65
16 65 13
43 28 1
22 29 35
33 47 4
40 13 30
35 45 12
45 43 15
33 11 44
39 13 36
35 22 29
33 32 33
7 54 100
35 24 32
27 35 35
25 42 11
30 31 30
8 38 35
35 36 10
24 18 38
7 46 100
23 22 51
28 35 8
35 5 39
62 41 4
35 22 23
16 41 30
24 41 11
50 44 4
12 34 48
33 4 33
31 31 29
35 24 15
33 36 6
12 62 40
34 19 30
21 31 48
52 13 39
47 6 30
14 29 35
32 35 30
24 41 35
31 46 26
44 17 16
33 6 48
8 65 13
40 51 18
26 40 22
34 31 30
29 28 42
1 39 36
18 34 36
25 27 37
1 38 28
34 21 30
17 35 33
20 37 36
26 8 59
33 53 15
40 29 30
36 7 35
54 23 13
16 31 35
35 8 37
14 35 61
50 24 5
17 31 33
19 18 73
33 33 23
73 18 7
43 28 7
13 38 28
12 48 48
32 35 9
19 34 36
67 65 4
15 38 5
23 54 10
33 30 22
25 13 37
5 28 25
39 14 29
34 1 30
43 28 23
15 38 7
43 28 13
11 28 25
13 24 52
31 15 36
15 24 47
46 38 13
16 41 48
13 36 52
32 30 35
21 44 29
37 38 25
33 2 32
13 41 39
4 41 39
1 62 52
2 38 35
12 72 12
31 28 25
33 9 50
31 26 34
2 41 55
21 28 25
40 11 34
30 21 38
9 35 39
46 24 4
15 65 13
26 1 24
36 46 9
28 61 16
45 22 15
36 41 20
54 18 21
40 4 52
3 38 25
31 26 12
33 38 28
47 24 30
26 65 4
26 40 26
12 10 40
9 28 52
34 28 21
19 34 36
39 13 65
26 57 11
27 35 26
31 28 33
22 40 34
33 31 4
33 30 22
25 32 41
35 36 29
22 31 33
40 5 52
44 17 37
29 28 25
2 54 39
18 40 34
44 37 17
12 28 33
25 38 28
67 65 2
31 13 48
7 59 84
18 35 39
35 18 52
23 31 40
21 44 19
16 35 33
33 14 43
4 34 52
17 31 48
88 18 20
27 35 28
4 38 29
28 35 3
35 9 28
33 8 35
6 38 75
10 31 30
33 6 32
13 22 52
15 38 63
16 35 28
19 18 52
40 2 52
12 21 48
1 31 30
31 31 36
36 35 27
12 51 48
20 28 58
33 44 2
35 22 34
9 31 30
13 21 38
35 23 23
15 38 25
11 30 35
29 44 6
12 28 100
33 14 44
35 30 17
3 35 28
23 32 51
33 31 32
6 35 28
50 14 18
7 59 10
21 37 36
35 38 10
15 18 80
31 26 2
28 31 30
35 30 20
50 14 34
35 67 7
33 24 32
20 31 35
7 41 100
