Bin size: 100 100 100
Number of items: 100
Total volume of items: 890586
Items:
26 10 27
21 11 42
23 14 40
29 29 6
20 25 21
15 24 37
28 24 7
26 18 17
3 21 21
29 14 25
29 29 5
30 30 16
21 17 30
29 14 36
28 23 21
26 25 26
6 21 25
68 14 18
26 29 4
26 19 24
41 10 42
25 37 7
26 18 28
16 29 5
5 25 21
26 24 26
24 24 28
17 30 21
29 29 14
26 25 22
26 25 2
65 10 26
26 35 12
26 1 42
21 36 12
34 21 12
6 16 37
26 6 45
24 18 27
29 17 21
41 10 20
24 11 27
26 1 45
15 15 37
5 29 27
29 36 10
26 17 27
25 10 42
26 10 42
26 23 13
29 11 27
24 5 28
30 10 15
28 24 12
26 23 27
34 16 3
16 16 34
18 16 34
3 10 62
29 4 37
20 25 21
28 21 25
25 24 23
5 29 28
26 25 15
26 25 9
26 10 24
21 19 30
45 14 11
29 17 21
25 24 12
22 14 40
15 25 21
16 29 37
30 10 47
25 13 35
29 9 37
26 25 4
30 9 37
26 27 18
34 16 26
22 25 27
29 29 4
34 16 11
28 24 23
5 69 21
26 25 2
29 11 37
9 10 26
26 18 30
7 25 27
26 5 26
45 14 10
26 23 5
6 14 18
13 30 21
26 17 30
28 23 21
11 21 37
11 34 21
