Bin size: 100 100 100
Number of bins: 5
Number of items per bin: 50
Total volume of items: 4550573
Items:
24 20 40
31 19 45
20 3 50
37 40 2
31 29 10
22 28 43
58 11 33
8 39 38
41 2 27
22 30 14
16 46 45
35 57 2
26 28 36
48 16 40
39 14 35
22 32 31
1 36 38
41 33 26
37 30 33
48 24 16
24 39 21
21 22 45
1 54 35
1 54 35
9 43 47
38 48 15
22 12 34
22 28 57
5 49 15
31 33 10
22 30 52
19 40 27
1 29 38
32 29 37
8 46 18
37 10 33
58 13 15
35 33 15
22 10 34
24 20 40
35 5 26
37 20 42
6 27 38
51 42 5
31 9 45
24 27 36
51 49 7
9 57 9
39 22 24
38 36 20
23 28 35
11 54 54
26 14 44
37 28 18
17 39 38
28 9 42
37 12 43
70 5 45
21 5 45
24 33 15
19 32 38
45 1 45
5 27 74
41 42 1
26 39 22
22 42 2
24 59 20
42 25 9
31 17 50
24 39 19
3 49 40
21 43 31
38 13 20
20 48 15
1 27 36
11 33 40
37 33 19
31 29 2
35 36 8
65 49 10
27 23 53
12 27 36
22 42 22
16 28 35
24 33 24
20 48 34
65 24 10
36 35 23
39 2 45
38 23 20
10 25 44
38 7 38
2 27 38
10 42 49
37 12 24
21 7 45
32 23 14
46 49 15
24 6 60
9 57 71
70 5 45
11 49 46
50 16 23
34 29 10
16 2 54
3 28 35
70 51 8
26 23 38
33 27 26
26 35 29
9 73 10
50 6 43
5 27 38
27 16 46
35 21 30
22 11 42
22 47 34
26 24 38
44 25 29
37 5 29
14 49 49
48 32 5
10 46 37
37 26 26
35 15 30
35 11 26
42 28 10
42 17 45
58 10 50
42 25 35
49 18 20
39 27 10
17 24 39
37 33 21
24 14 40
43 19 39
37 33 20
13 54 35
49 18 30
31 33 33
58 1 50
35 5 36
10 45 43
39 16 35
58 11 32
20 51 4
26 47 18
15 46 37
35 57 17
16 50 29
5 46 18
39 16 45
14 49 13
27 48 4
26 11 44
48 21 26
24 43 35
38 26 20
31 24 39
71 1 10
11 35 29
17 27 38
21 23 47
41 37 21
27 36 38
31 10 45
3 45 45
24 11 35
43 1 55
16 50 36
26 8 44
26 28 23
39 24 35
8 29 37
43 23 31
3 73 10
37 32 18
39 27 38
24 33 21
48 32 19
4 29 38
58 1 65
16 23 65
3 45 43
28 57 20
14 18 62
35 33 21
19 25 49
24 2 100
24 30 40
32 23 39
26 39 22
49 18 12
10 25 44
32 27 36
48 21 29
22 3 34
4 29 38
22 31 42
16 52 18
35 38 7
37 40 17
26 28 41
34 29 28
26 25 56
71 15 10
14 35 23
27 2 50
11 49 25
9 26 39
26 32 31
37 26 16
5 23 53
35 35 26
44 25 2
37 33 19
27 32 46
31 33 7
16 52 36
43 45 16
35 19 43
51 12 54
40 17 37
41 27 26
24 34 40
43 2 55
20 51 7
22 57 10
8 23 47
19 23 47
34 26 39
27 23 53
1 25 44
37 46 16
44 25 18
13 46 37
28 22 42
9 43 53
9 57 20
19 32 38
41 18 26
65 49 9
28 26 42
22 40 27
37 14 58
41 5 21
6 51 74
17 46 45
43 29 17
37 40 9
