Bin size: 100 100 100
Number of bins: 5
Number of items per bin: 50
Total volume of items: 4541258
Items:
61 13 14
23 41 26
65 51 8
26 29 38
51 24 24
29 35 33
34 39 10
17 19 48
48 13 42
35 1 30
80 2 100
13 25 37
48 22 27
39 27 30
28 40 17
48 28 10
37 32 24
36 32 15
20 25 36
36 13 48
37 39 9
4 30 38
42 41 13
25 27 35
33 34 10
20 18 26
4 33 29
20 37 32
48 50 10
25 22 38
20 16 44
31 11 31
61 13 48
33 13 37
11 35 38
32 25 34
28 51 18
37 32 20
20 31 27
35 22 37
35 5 30
28 14 43
20 47 35
29 39 27
20 34 44
30 31 5
33 33 27
36 32 23
4 28 38
20 31 44
6 54 56
10 22 37
53 33 4
58 7 56
47 2 15
25 13 38
25 30 38
23 41 18
25 47 13
23 35 38
1 24 52
29 17 35
47 32 2
42 20 41
3 28 46
28 25 40
19 39 25
30 31 33
29 47 21
37 3 41
33 25 21
23 39 17
15 6 44
37 32 21
47 44 15
11 29 35
52 53 4
35 35 30
16 83 18
8 24 28
21 40 38
1 29 42
37 51 6
34 15 36
31 19 48
23 32 10
14 30 38
5 39 41
15 27 43
27 29 42
30 30 38
47 13 13
28 37 3
27 34 4
1 39 17
2 32 27
28 37 4
52 14 17
12 30 32
42 18 45
36 42 14
33 22 21
47 13 52
2 43 16
29 10 35
3 47 37
16 54 26
21 28 38
28 22 41
17 33 39
31 4 31
18 47 19
19 39 21
10 32 41
63 10 38
37 32 8
37 5 41
17 32 38
29 6 33
28 26 36
15 51 25
21 29 38
23 29 42
38 46 16
47 13 35
29 20 35
51 29 10
32 33 29
37 28 30
32 25 37
16 54 3
32 22 32
20 33 27
19 25 47
12 28 38
11 25 32
5 55 14
2 43 38
10 58 38
29 47 21
20 40 14
42 29 10
17 33 29
18 47 3
13 35 34
26 30 32
15 45 44
42 41 8
20 40 28
34 24 36
39 27 12
29 25 35
38 10 32
37 32 23
8 25 32
23 36 16
47 32 15
13 41 33
19 33 34
17 33 34
12 31 29
16 31 52
36 47 17
27 29 35
37 32 3
27 32 27
16 23 52
58 9 56
42 59 6
28 11 36
38 6 32
13 41 35
37 51 14
8 27 42
12 32 27
20 29 44
29 12 35
34 18 31
36 33 6
10 62 31
43 24 28
52 11 38
32 27 21
36 9 34
2 35 47
84 32 5
38 25 36
25 20 35
17 36 31
20 32 44
5 30 38
33 47 11
16 22 32
42 12 45
21 28 46
37 12 41
29 8 27
32 27 22
20 18 74
53 33 1
37 28 8
27 34 40
52 22 18
17 31 38
29 4 35
52 32 18
17 37 32
29 28 20
25 31 29
25 8 48
37 2 32
20 22 44
4 29 35
24 25 42
33 34 27
23 36 41
37 31 12
23 36 5
34 18 31
31 34 30
18 24 47
25 21 38
20 13 31
19 33 33
16 47 17
17 33 33
43 32 27
24 25 42
18 23 47
39 25 32
13 42 31
29 28 26
39 25 32
20 22 41
19 25 32
31 34 14
4 47 37
3 47 35
16 29 82
28 39 17
47 41 15
10 46 48
19 35 38
32 10 34
58 5 56
48 13 48
16 17 100
6 62 31
23 32 52
1 29 52
