Bin size: 100 100 100
Number of items: 100
Total volume of items: 919801
Items:
11 35 39
16 4 35
29 17 20
1 26 25
12 39 4
39 16 20
18 28 20
28 35 15
30 21 15
49 24 6
12 31 31
29 21 20
39 9 41
27 30 20
27 26 14
15 22 39
28 6 24
6 46 26
16 5 35
21 27 20
11 44 20
15 40 11
14 26 27
21 24 6
12 11 49
12 19 31
19 26 13
30 20 8
30 20 27
8 26 27
39 26 1
12 18 30
11 26 33
42 26 6
27 16 26
20 26 30
19 26 23
24 22 30
9 38 20
12 27 39
24 22 5
12 38 20
12 50 20
15 26 25
21 24 27
31 17 31
3 41 35
28 20 24
11 34 11
39 26 12
24 22 4
28 26 7
4 24 29
11 26 30
16 32 16
21 28 20
17 26 25
28 24 17
49 26 12
39 5 41
15 26 42
17 27 20
49 4 26
49 9 35
6 40 11
16 32 19
39 9 41
28 9 24
31 17 8
12 32 30
14 30 20
12 12 39
39 10 41
12 39 6
12 12 43
39 15 26
28 24 16
42 26 1
8 17 39
15 26 37
13 33 26
28 40 11
30 21 20
19 24 29
38 34 11
31 26 12
27 26 10
12 50 27
19 26 5
19 26 27
3 33 26
43 13 26
26 24 21
38 9 20
9 30 20
39 26 7
9 26 25
12 38 23
27 17 26
13 26 27
