Bin size: 100 100 100
Number of bins: 5
Number of items per bin: 50
Total volume of items: 4495509
Items:
22 32 49
23 27 17
30 25 53
30 32 24
30 12 43
30 25 3
39 37 7
16 23 61
33 29 34
29 39 31
8 65 51
56 20 26
22 43 13
38 25 23
31 20 53
8 55 66
1 15 30
40 14 31
34 18 44
32 36 34
14 25 23
23 23 47
30 37 34
23 38 31
38 25 17
14 32 27
27 15 30
60 21 11
43 25 23
10 37 54
23 37 33
12 28 45
29 15 31
31 5 33
33 8 34
23 26 37
28 32 23
39 48 17
30 16 55
59 28 18
67 11 23
70 5 77
19 21 59
29 5 23
18 21 70
22 10 49
8 7 100
32 32 5
29 3 31
29 19 37
20 17 49
59 37 9
17 20 56
8 80 5
30 3 33
8 93 34
30 46 15
30 56 18
78 12 26
39 27 9
69 23 14
39 23 22
34 20 44
18 4 49
30 36 27
10 48 17
4 20 44
31 34 33
22 34 24
39 21 21
50 15 30
18 26 42
30 19 18
30 55 12
20 15 57
70 48 6
11 18 44
28 32 12
69 15 13
39 6 48
21 27 37
22 85 2
39 23 22
31 46 18
30 23 47
38 32 16
11 44 63
23 54 14
18 39 42
32 27 33
39 21 27
70 5 63
42 39 15
4 52 51
30 37 16
40 6 31
55 20 3
22 31 49
32 10 27
2 18 44
33 3 37
32 13 31
22 34 25
32 38 27
5 65 77
30 24 43
32 38 26
13 28 45
78 85 4
11 21 63
30 15 51
30 26 16
30 17 33
18 14 35
34 28 18
22 50 26
33 1 37
21 48 17
22 43 36
33 18 37
16 29 23
38 32 26
53 23 14
30 26 15
39 37 3
14 36 23
7 27 33
31 6 51
38 29 31
23 26 7
38 7 26
39 18 22
29 17 37
42 26 9
8 37 31
23 26 14
38 11 26
39 37 6
18 48 35
32 32 22
20 39 36
18 26 42
30 20 33
32 36 3
38 10 31
23 26 29
6 57 44
47 15 48
38 25 26
24 26 42
56 15 26
30 25 37
30 32 25
21 37 21
23 46 32
38 16 24
24 38 26
70 1 37
14 20 44
24 32 27
41 21 39
38 39 13
30 5 43
23 7 32
26 29 33
30 35 16
23 26 54
8 26 66
4 88 89
15 57 23
70 48 11
21 19 37
23 1 32
36 20 44
4 12 100
32 20 49
30 19 17
30 14 27
1 65 26
33 5 37
20 20 56
30 37 8
32 7 37
33 37 5
19 25 40
12 57 44
34 34 26
9 15 70
38 23 26
32 4 37
28 37 21
23 28 29
30 37 24
24 20 53
18 48 14
5 52 51
20 35 49
22 23 26
6 37 39
31 7 33
13 39 44
32 1 37
33 19 37
30 6 34
34 6 26
30 3 34
28 32 27
13 29 23
20 26 37
70 5 23
2 15 57
8 12 66
38 15 26
34 19 26
13 25 63
28 32 15
39 27 2
4 20 44
30 32 17
34 6 26
30 19 49
23 27 34
70 3 37
30 20 45
22 15 100
4 18 44
22 39 36
29 19 23
32 29 23
18 28 35
30 32 11
18 23 35
26 8 33
34 28 27
19 32 34
19 32 34
84 80 5
30 13 55
9 38 20
22 20 49
30 35 29
23 38 20
32 24 31
10 37 37
30 25 27
38 32 24
30 26 26
32 32 22
96 3 100
29 20 37
