Bin size: 100 100 100
Number of bins: 5
Number of items per bin: 50
Total volume of items: 4539415
Items:
32 22 36
25 14 41
52 12 51
38 22 28
20 15 40
27 28 48
1 42 30
38 2 24
35 11 31
35 35 19
25 48 32
28 29 30
38 1 24
27 3 33
35 33 4
38 56 6
18 47 48
50 29 4
20 14 100
38 41 10
55 53 2
13 41 35
38 14 25
35 10 40
25 16 37
31 2 30
26 39 34
62 9 10
35 25 20
25 9 48
35 9 40
17 27 27
10 33 35
35 35 17
20 18 74
4 55 52
25 30 38
38 12 29
26 28 36
42 18 35
35 25 31
12 30 33
16 12 51
27 13 53
38 33 25
45 31 18
1 47 68
7 53 48
27 56 7
29 30 38
31 15 30
12 47 53
13 47 32
26 32 41
28 29 16
25 32 37
35 25 26
5 27 33
5 12 51
62 23 20
3 33 34
35 15 36
7 27 76
60 38 11
35 25 13
38 24 35
26 32 17
28 27 39
7 12 51
44 2 48
4 27 29
38 13 24
26 38 27
31 26 35
37 19 32
23 11 35
25 3 100
12 47 25
35 2 26
25 48 13
35 17 26
62 18 10
8 53 24
25 32 35
25 39 40
35 9 40
20 16 46
45 30 18
32 30 33
42 27 29
38 7 28
9 35 24
38 23 24
25 33 35
23 11 35
17 45 19
43 14 48
37 29 33
16 27 29
38 1 24
38 12 34
55 53 11
37 16 39
26 22 36
25 97 6
9 42 28
3 45 74
55 53 5
4 47 36
20 18 40
29 33 35
35 13 74
13 14 48
11 30 38
37 45 17
20 86 18
38 30 28
39 45 19
44 11 36
37 29 6
38 29 29
52 11 24
39 29 30
44 20 46
33 33 21
74 53 2
39 33 6
30 27 38
38 7 38
26 14 36
1 47 36
62 12 45
35 45 24
8 36 36
27 40 33
38 41 10
29 21 35
26 11 100
72 45 3
18 3 48
35 6 35
18 27 60
35 31 31
50 29 7
55 27 21
45 27 27
38 20 24
55 53 2
60 23 11
16 35 24
30 28 12
27 56 5
18 5 48
2 33 34
39 29 19
20 86 8
31 6 52
13 55 48
80 12 33
20 35 40
31 5 35
29 20 35
36 27 33
4 47 36
3 47 25
10 45 19
5 45 19
65 3 35
56 14 17
65 8 35
26 5 36
25 35 41
65 30 3
29 25 48
31 18 35
26 57 3
75 45 7
35 45 12
24 53 11
35 25 31
36 50 20
38 14 58
26 20 36
11 29 49
4 36 36
20 17 34
10 42 24
37 21 32
32 34 20
20 31 46
20 36 34
35 7 35
80 12 16
65 30 11
33 33 13
26 50 20
14 47 32
31 25 30
10 33 35
2 61 11
21 30 33
22 29 46
13 32 35
27 27 39
21 27 44
44 33 7
35 20 11
45 19 34
4 45 19
35 33 1
30 28 40
38 24 24
53 47 7
50 53 11
35 32 35
12 14 53
19 25 48
26 19 27
26 18 34
32 34 18
6 34 38
13 42 30
23 37 35
37 45 15
19 53 31
27 43 20
20 15 34
36 17 28
26 32 6
25 1 37
5 33 41
10 47 32
19 53 38
38 17 24
10 55 52
50 3 53
21 28 48
62 46 10
44 20 2
36 25 28
37 7 32
73 27 16
45 19 24
35 11 36
32 14 36
35 20 46
35 62 17
35 25 5
9 14 65
62 12 19
