Bin size: 100 100 100
Number of items: 100
Total volume of items: 923871
Items:
37 37 12
17 37 12
18 28 32
28 37 15
27 12 29
25 12 33
18 34 21
17 18 27
20 29 15
23 27 16
31 19 24
2 32 29
17 19 27
2 37 32
21 11 29
17 18 34
21 25 29
23 27 9
17 18 34
38 37 9
8 29 42
15 10 33
28 15 26
3 34 36
4 36 29
23 2 34
31 53 9
24 2 28
27 5 34
6 36 30
31 15 21
10 34 34
17 37 17
16 36 29
24 26 25
22 13 29
24 22 27
28 10 18
46 27 3
17 17 34
30 37 13
6 34 36
23 14 34
9 36 30
37 29 13
24 8 25
25 25 1
23 21 34
24 9 32
24 37 15
2 37 15
27 20 29
18 28 30
24 26 16
24 34 11
16 37 13
5 19 34
46 27 11
20 29 29
23 27 6
5 34 21
23 27 12
15 6 34
40 37 8
54 9 9
14 37 9
25 25 27
2 37 32
27 29 16
14 37 32
8 37 32
22 18 29
34 29 15
24 6 27
31 19 21
18 9 32
24 26 12
28 27 18
54 5 34
9 29 42
21 34 23
15 27 33
17 32 29
24 3 29
8 37 43
13 28 30
23 53 9
28 22 26
21 34 13
1 37 44
5 36 29
15 31 34
25 25 5
1 19 34
17 29 29
24 28 1
54 5 34
54 1 9
31 8 30
23 27 18
