Bin size: 100 100 100
Number of items: 100
Total volume of items: 885173
Items:
16 25 30
28 22 23
29 22 1
4 22 32
26 1 40
28 5 27
17 34 30
4 28 28
26 14 40
19 19 34
26 20 20
16 22 29
35 22 23
24 18 29
26 38 16
6 22 38
19 42 17
26 26 24
24 28 21
16 25 30
26 8 40
4 29 30
29 22 27
19 23 34
19 1 29
19 21 29
32 8 30
34 6 19
31 2 30
35 22 16
23 31 25
26 19 20
55 9 30
26 12 36
35 22 16
15 22 32
6 22 27
26 62 10
33 10 19
25 19 30
25 24 27
35 20 18
26 16 26
26 25 26
26 38 5
9 42 31
9 36 30
26 6 23
26 21 26
26 27 23
35 22 18
33 22 8
24 2 30
8 28 28
23 31 8
4 22 27
3 29 19
39 22 3
23 5 33
3 24 27
17 2 30
26 30 20
26 26 1
1 25 30
26 38 8
9 42 20
34 8 28
19 9 30
24 28 9
19 20 29
2 22 30
2 22 30
33 11 30
7 30 30
35 22 13
26 11 24
31 29 19
13 22 29
1 32 30
28 29 3
26 33 11
24 24 29
23 36 18
26 38 1
43 42 4
8 42 18
26 9 20
17 36 21
26 26 24
27 22 20
26 5 34
22 28 28
33 5 19
28 22 9
42 14 30
17 19 30
26 25 24
3 42 51
34 36 4
34 1 19
